Customer_ID,Age,Gender,City,State,Occupation,Account_Type,Account_Balance,Monthly_Income,Credit_Score,Tenure_Years,Number_of_Products,Loan_Status,Loan_Amount,Loan_Tenure,EMI,Monthly_Expenses,Transaction_Count,Transaction_Amount,Average_Transaction_Value,Online_Banking_Usage,Mobile_Banking_Usage,ATM_Usage,Branch_Visits,Credit_Card_Usage,Debit_Card_Usage,Missed_Payments,Late_Payments,Existing_Loans,Debt_to_Income_Ratio,Customer_Satisfaction,Complaints,Support_Calls,Last_Transaction_Date,Churn_Status,Default_Status,Risk_Label,Days_Since_Transaction
CUST007935,51.0,Female,Mysore,Karnataka,Salaried,Savings,115746,59479.0,602.0,0,4,Active,439571,240,1831,39234,18,41524,2306,1,0,10,6,0,1,0,0,1,0.031,2.1,3,3,2024-12-14,0,0,Low,17
CUST007936,29.0,Female,Pune,Maharashtra,Salaried,Savings,215589,50082.0,499.0,3,3,Closed,711322,12,59276,22741,19,60929,3206,1,0,9,1,0,1,2,2,3,1.184,2.8,6,6,2024-11-09,0,0,Medium,52
CUST007937,31.0,Female,New Delhi,Delhi,Business Owner,Savings,994262,139032.0,696.0,4,4,Closed,1254726,60,20912,68875,22,201062,9139,1,1,4,9,1,1,2,2,2,0.15,3.2,0,1,2024-12-22,0,0,Low,9
CUST007938,42.0,Female,New Delhi,Delhi,Salaried,Salary,173512,60214.0,514.0,4,3,Npa,982648,240,4094,37382,15,47210,3147,1,1,4,6,0,1,1,0,1,0.068,1.5,2,4,2024-12-14,1,1,Medium,17
CUST007939,45.0,Female,Jaipur,Rajasthan,Self-Employed,Savings,567790,80637.0,494.0,6,1,None,0,0,0,67808,15,54474,3631,1,1,10,7,0,1,8,9,0,0.0,3.9,0,0,2024-12-17,0,1,High,14
CUST007940,47.0,Female,Noida,Delhi,Retired,Current,91713,27386.0,610.0,1,2,None,0,0,0,14134,13,26553,2042,0,1,13,3,1,1,0,0,0,0.0,4.2,0,0,2024-12-10,0,0,Low,21
CUST007941,36.0,Male,Nashik,Maharashtra,Business Owner,Savings,390159,149533.0,624.0,5,3,Active,3499291,84,41658,71786,27,178127,6597,0,1,11,0,0,1,0,0,2,0.279,2.4,4,4,2024-12-28,1,0,Medium,3
CUST007942,44.0,Male,Mumbai,Maharashtra,Salaried,Savings,491607,70398.0,578.0,3,2,Active,649903,84,7736,45954,22,60491,2749,0,1,2,4,0,1,3,3,1,0.11,1.8,0,2,2024-10-19,0,0,Medium,73
CUST007943,46.0,Male,Jodhpur,Rajasthan,Professional,Savings,95070,78985.0,547.0,0,4,None,0,0,0,42067,19,42369,2229,0,1,19,9,1,1,2,2,0,0.0,5.0,0,1,2024-10-29,1,1,High,63
CUST007944,40.0,Male,Kota,Rajasthan,Salaried,Savings,331781,53232.0,522.0,3,4,Closed,701395,60,11689,31370,14,76337,5452,0,0,4,1,0,1,4,3,1,0.22,3.3,0,3,2024-09-09,0,0,High,113
CUST007945,36.0,Female,Mysore,Karnataka,Professional,Savings,341248,83884.0,582.0,0,2,Npa,648777,24,27032,32646,18,109267,6070,1,0,8,1,1,1,5,3,3,0.322,2.1,6,9,2024-08-04,0,0,High,149
CUST007946,20.0,Female,Khammam,Telangana,Salaried,Savings,36867,33667.0,482.0,1,4,Closed,261704,84,3115,27633,19,47440,2496,1,1,19,5,1,1,4,3,1,0.093,4.5,1,3,2024-11-21,0,0,High,40
CUST007947,45.0,Male,Udaipur,Rajasthan,Salaried,Salary,251618,45286.0,650.0,7,1,None,0,0,0,16692,20,58847,2942,1,1,10,2,1,1,0,0,0,0.0,3.1,0,2,2024-12-14,0,0,Low,17
CUST007948,38.0,Male,Hubli,Karnataka,Freelancer,Savings,199830,61002.0,559.0,4,2,Closed,1306570,84,15554,36881,19,37402,1968,1,0,3,4,0,0,1,0,1,0.255,3.1,1,3,2024-11-24,0,0,Medium,37
CUST007949,33.0,Male,Salem,Tamil Nadu,Salaried,Savings,476562,77153.0,533.0,2,3,None,0,0,0,29490,16,41101,2568,0,0,1,7,1,1,0,0,0,0.0,5.0,0,1,2024-12-16,0,0,Low,15
CUST007950,53.0,Female,Bhagalpur,Bihar,Salaried,Savings,274459,62976.0,534.0,3,1,Active,731138,60,12185,44461,18,81099,4505,0,1,19,8,0,1,6,8,4,0.193,5.0,0,3,2024-12-21,0,0,High,10
CUST007951,20.0,Female,Noida,Delhi,Salaried,Salary,239743,36672.0,444.0,8,2,Active,186125,120,1551,29286,25,54744,2189,1,1,3,6,0,1,5,3,1,0.042,4.9,0,3,2024-12-20,0,0,High,11
CUST007952,57.0,Male,Bangalore,Karnataka,Salaried,Savings,55144,81355.0,614.0,1,2,None,0,0,0,40914,24,60300,2512,1,1,3,8,0,1,1,1,0,0.0,2.5,4,6,2024-12-05,0,0,Low,26
CUST007953,37.0,Male,Lucknow,Uttar Pradesh,Retired,Savings,260423,62928.0,498.0,5,5,None,0,0,0,36710,22,39530,1796,0,1,13,4,0,1,1,1,0,0.0,2.5,1,3,2024-12-23,0,0,Medium,8
CUST007954,41.0,Female,Hubli,Karnataka,Salaried,Nri,296384,69733.0,543.0,3,2,None,0,0,0,26477,27,31701,1174,0,1,10,0,0,1,1,0,0,0.0,4.7,1,2,2024-12-26,0,0,Low,5
CUST007955,33.0,Male,Vijayawada,Andhra Pradesh,Salaried,Salary,379851,54938.0,689.0,0,2,Active,1006937,180,5594,44500,17,67247,3955,1,1,15,1,0,1,0,0,1,0.102,2.6,3,6,2024-12-19,1,0,Low,12
CUST007956,18.0,Female,Guntur,Andhra Pradesh,Retired,Savings,147301,21234.0,398.0,4,2,Active,151294,240,630,17143,18,23768,1320,1,1,12,2,1,1,8,8,1,0.03,2.7,7,7,2024-11-11,0,0,High,50
CUST007957,36.0,Female,Vijayawada,Andhra Pradesh,Salaried,Savings,224177,54693.0,533.0,1,2,None,0,0,0,28898,12,74467,6205,0,1,3,8,0,0,0,0,0,0.0,3.9,1,3,2024-11-29,0,1,High,32
CUST007958,42.0,Male,Rajkot,Gujarat,Salaried,Savings,115886,45123.0,457.0,1,2,Active,472784,12,39398,37063,21,37824,1801,1,1,5,2,1,1,10,14,2,0.873,2.5,0,3,2024-10-27,1,1,High,65
CUST007959,46.0,Male,Udaipur,Rajasthan,Salaried,Salary,193086,50789.0,513.0,3,2,None,0,0,0,39246,19,58028,3054,0,1,14,2,1,1,2,1,0,0.0,4.0,0,0,2024-11-27,0,1,High,34
CUST007960,35.0,Male,Chennai,Tamil Nadu,Freelancer,Current,447580,75364.0,540.0,4,2,Active,414430,84,4933,44286,10,80294,8029,1,1,0,2,0,1,3,2,1,0.065,3.0,0,3,2024-12-25,0,0,High,6
CUST007961,18.0,Male,Kochi,Kerala,Self-Employed,Savings,99706,92539.0,464.0,0,3,None,0,0,0,43470,11,31768,2888,1,0,0,8,0,0,9,8,0,0.0,1.9,0,3,2024-12-23,0,0,High,8
CUST007962,19.0,Male,Mangalore,Karnataka,Business Owner,Savings,819176,104618.0,574.0,5,1,None,0,0,0,41593,23,54531,2370,1,1,3,8,1,1,1,1,0,0.0,4.3,1,2,2024-12-25,0,0,Medium,6
CUST007963,62.0,Male,Bangalore,Karnataka,Business Owner,Savings,656646,124291.0,685.0,0,3,Active,1727079,240,7196,92368,17,151597,8917,1,1,2,7,0,1,0,0,3,0.058,2.1,6,8,2024-12-13,1,0,Low,18
CUST007964,24.0,Male,Bhopal,Madhya Pradesh,Self-Employed,Current,240009,64874.0,553.0,8,3,None,0,0,0,36747,17,95200,5600,1,1,18,8,0,1,3,3,0,0.0,3.5,0,0,2024-12-24,0,0,High,7
CUST007965,55.0,Female,Gurugram,Haryana,Professional,Current,375042,75677.0,616.0,2,1,Active,1049372,60,17489,27261,13,64494,4961,0,0,2,8,1,1,0,0,3,0.231,2.8,6,9,2024-12-27,0,0,Low,4
CUST007966,26.0,Male,Varanasi,Uttar Pradesh,Freelancer,Savings,189332,26292.0,613.0,1,3,Active,254535,120,2121,19434,29,35036,1208,0,0,8,2,1,0,2,2,3,0.081,1.6,5,8,2024-10-23,0,0,Low,69
CUST007967,35.0,Female,Varanasi,Uttar Pradesh,Business Owner,Current,587821,167118.0,631.0,0,3,Active,1056519,60,17608,83084,13,187779,14444,1,1,12,3,0,1,2,1,1,0.105,3.1,0,2,2024-12-27,0,0,Low,4
CUST007968,45.0,Male,Nagpur,Maharashtra,Retired,Salary,105803,48132.0,402.0,0,2,None,0,0,0,37268,11,12488,1135,1,1,11,5,1,1,1,1,0,0.0,2.3,0,0,2024-12-28,0,0,Low,3
CUST007969,28.0,Male,Kota,Rajasthan,Salaried,Current,237674,43136.0,537.0,2,3,Closed,690100,12,57508,20929,25,42070,1682,1,1,18,1,1,1,3,2,1,1.333,4.0,0,0,2024-12-11,0,0,High,20
CUST007970,57.0,Male,Pune,Maharashtra,Self-Employed,Savings,45656,50055.0,405.0,0,5,None,0,0,0,19103,11,52305,4755,0,1,9,8,1,1,7,5,0,0.0,4.0,2,2,2024-10-28,0,0,High,64
CUST007971,38.0,Male,Coimbatore,Tamil Nadu,Business Owner,Nri,572506,172535.0,557.0,0,2,Active,2231993,120,18599,126363,29,91913,3169,1,1,15,3,1,1,6,7,2,0.108,3.8,0,1,2024-11-23,0,0,High,38
CUST007972,43.0,Male,Rohini,Delhi,Salaried,Savings,86936,42138.0,449.0,1,4,Active,242866,60,4047,14596,22,22725,1032,0,0,18,1,1,1,4,5,1,0.096,2.8,2,3,2024-12-19,0,1,High,12
CUST007973,34.0,Female,Kochi,Kerala,Salaried,Current,193918,31584.0,542.0,0,3,Closed,599262,60,9987,16553,22,46965,2134,1,0,19,8,0,1,0,0,2,0.316,2.7,6,7,2024-11-21,0,0,Medium,40
CUST007974,45.0,Female,Faridabad,Haryana,Salaried,Savings,319669,46049.0,489.0,5,3,None,0,0,0,29900,17,12187,716,1,0,11,3,0,1,4,5,0,0.0,3.5,2,4,2024-12-30,0,0,Medium,1
CUST007975,56.0,Male,Gaya,Bihar,Salaried,Current,618657,94607.0,594.0,1,1,Closed,2040104,240,8500,73316,15,59526,3968,1,1,6,9,0,1,6,5,2,0.09,2.8,4,5,2024-11-30,0,0,High,31
CUST007976,36.0,Male,Nellore,Andhra Pradesh,Retired,Current,30856,24333.0,570.0,2,4,Active,452050,84,5381,10744,17,28703,1688,1,1,2,8,1,1,2,2,1,0.221,3.7,0,2,2024-11-30,0,0,High,31
CUST007977,58.0,Male,Coimbatore,Tamil Nadu,Salaried,Savings,66521,42436.0,494.0,2,1,None,0,0,0,14957,20,18531,926,0,0,2,1,1,1,2,1,0,0.0,4.7,0,2,2024-12-29,0,0,Medium,2
CUST007978,30.0,Female,Mumbai,Maharashtra,Business Owner,Savings,743037,99394.0,571.0,4,2,None,0,0,0,76530,22,61123,2778,1,1,11,1,0,1,0,0,0,0.0,3.9,0,0,2024-12-17,0,0,Medium,14
CUST007979,47.0,Male,Noida,Delhi,Salaried,Savings,178935,34709.0,381.0,4,3,Active,474666,240,1977,26048,12,43114,3592,0,0,19,4,0,1,8,4,2,0.057,2.8,6,7,2024-09-19,1,1,High,103
CUST007980,43.0,Male,Coimbatore,Tamil Nadu,Self-Employed,Savings,98069,38373.0,447.0,1,2,Closed,798916,120,6657,18601,15,53696,3579,1,0,1,3,1,1,2,1,1,0.173,2.9,4,7,2024-12-07,0,1,High,24
CUST007981,25.0,Female,Jodhpur,Rajasthan,Salaried,Savings,247050,49521.0,603.0,2,2,None,0,0,0,16618,22,45991,2090,1,1,12,9,1,1,0,0,0,0.0,2.3,7,10,2024-11-26,0,0,Low,35
CUST007982,40.0,Female,Dwarka,Delhi,Salaried,Savings,187374,31381.0,478.0,4,2,Active,463212,120,3860,14097,17,43619,2565,1,0,7,1,1,1,0,0,1,0.123,2.4,7,10,2024-12-23,0,0,Medium,8
CUST007983,38.0,Female,Thiruvananthapuram,Kerala,Self-Employed,Nri,307574,59321.5,509.0,1,4,None,0,0,0,46578,13,28029,2156,0,1,17,1,1,1,6,4,0,0.0,3.8,2,3,2024-12-27,0,1,High,4
CUST007984,27.0,Male,Dwarka,Delhi,Salaried,Savings,198843,61113.0,485.0,6,2,None,0,0,0,26694,18,58592,3255,0,1,2,4,0,1,10,11,0,0.0,4.9,0,2,2024-11-06,1,0,High,55
CUST007985,42.0,Male,Dwarka,Delhi,Salaried,Savings,328525,63946.0,445.0,0,1,None,0,0,0,45116,27,21692,803,1,1,18,3,0,1,6,8,0,0.0,5.0,1,2,2024-12-27,0,1,High,4
CUST007986,39.0,Male,Durgapur,West Bengal,Business Owner,Savings,131599,113434.0,509.0,8,1,None,0,0,0,42986,16,135984,8499,1,1,11,0,0,1,0,0,0,0.0,4.2,0,2,2024-10-16,0,1,High,76
CUST007987,37.0,Female,Rajkot,Gujarat,Freelancer,Salary,204979,27863.0,526.0,6,1,None,0,0,0,12826,16,31774,1985,0,0,15,7,1,1,5,6,0,0.0,1.7,3,3,2024-12-16,1,1,High,15
CUST007988,37.0,Female,Mangalore,Karnataka,Business Owner,Current,662272,101794.0,540.0,0,4,None,0,0,0,66698,17,142314,8371,0,1,2,5,1,1,1,0,0,0.0,4.4,0,0,2024-11-28,0,0,Medium,33
CUST007989,36.0,Male,Jaipur,Rajasthan,Self-Employed,Current,530527,74625.0,613.0,4,3,Active,1732017,24,72167,60571,17,98167,5774,1,0,3,3,1,1,2,1,2,0.967,3.4,0,3,2024-12-23,0,0,Medium,8
CUST007990,33.0,Female,Surat,Gujarat,Self-Employed,Current,204416,83317.0,513.0,0,3,Closed,1472831,36,40911,36966,24,114550,4772,1,1,14,8,1,1,5,5,1,0.491,3.7,0,1,2024-12-15,0,1,High,16
CUST007991,39.0,Male,Mumbai,Maharashtra,Self-Employed,Savings,132924,58276.0,543.0,0,3,None,0,0,0,25133,17,79685,4687,1,1,5,4,1,1,1,0,0,0.0,3.7,1,2,2024-10-17,0,0,Medium,75
CUST007992,30.0,Female,Rohini,Delhi,Self-Employed,Nri,230918,49049.0,498.0,2,3,None,0,0,0,30279,17,52001,3058,1,1,10,3,1,1,2,1,0,0.0,5.0,0,1,2024-10-13,0,0,Low,79
CUST007993,69.0,Male,Ludhiana,Punjab,Self-Employed,Current,222701,67196.0,630.0,5,4,Active,1509849,12,125820,48390,20,92538,4626,1,0,17,4,0,1,1,0,3,1.872,4.1,0,2,2024-10-10,0,0,Medium,82
CUST007994,21.0,Male,Mangalore,Karnataka,Self-Employed,Current,112009,56424.0,441.0,6,2,None,0,0,0,38807,13,43383,3337,0,0,2,2,1,1,3,1,0,0.0,3.1,0,0,2024-12-23,0,0,Medium,8
CUST007995,30.0,Male,New Delhi,Delhi,Professional,Current,388105,59885.0,565.0,0,3,Active,889571,240,3706,23150,21,52574,2503,1,1,18,9,0,1,2,2,1,0.062,1.7,6,6,2024-12-26,0,0,Medium,5
CUST007996,31.0,Female,Madurai,Tamil Nadu,Salaried,Savings,71073,62185.0,562.0,1,4,None,0,0,0,41213,18,90212,5011,1,0,17,4,1,1,1,0,0,0.0,3.9,0,3,2024-12-26,0,0,Medium,5
CUST007997,62.0,Male,Lucknow,Uttar Pradesh,Salaried,Current,38706,55407.0,513.0,2,1,Active,967028,36,26861,23985,20,22027,1101,1,1,18,8,0,1,4,3,2,0.485,3.0,0,1,2024-12-31,0,0,High,0
CUST007998,22.0,Male,Bhagalpur,Bihar,Business Owner,Current,517430,77051.0,532.0,0,1,Active,1094540,60,18242,36251,12,57336,4778,1,1,9,5,1,1,8,10,1,0.237,4.3,0,1,2024-12-18,1,0,High,13
CUST007999,43.0,Female,Chennai,Tamil Nadu,Professional,Salary,149319,69917.0,576.0,14,4,Active,828433,24,34518,52091,14,62691,4477,1,1,9,2,0,1,0,0,1,0.494,3.4,2,4,2024-12-16,0,0,Medium,15
CUST008000,40.0,Female,Warangal,Telangana,Professional,Nri,590179,83423.0,515.0,5,1,Active,1567648,12,130637,34922,13,36082,2775,1,1,4,8,0,1,2,1,4,1.566,1.4,2,3,2024-12-27,1,1,High,4
CUST008001,42.0,Female,Khammam,Telangana,Salaried,Savings,140002,29895.0,489.0,9,4,Active,221949,24,9247,10811,14,17787,1270,1,1,7,1,1,1,5,2,1,0.309,3.8,0,2,2024-12-20,0,0,Medium,11
CUST008002,52.0,Female,Mangalore,Karnataka,Business Owner,Current,450738,89722.0,497.0,11,3,None,0,0,0,52706,17,18842,1108,0,1,10,7,0,1,3,1,0,0.0,2.5,6,8,2024-12-03,0,1,High,28
CUST008003,52.0,Female,Visakhapatnam,Andhra Pradesh,Student,Savings,10127,15450.0,654.0,3,3,None,0,0,0,8390,17,22028,1295,1,1,1,5,1,1,2,2,0,0.0,3.7,0,1,2024-11-19,0,0,Low,42
CUST008004,32.0,Female,Patna,Bihar,Salaried,Salary,172327,45212.0,503.0,3,3,None,0,0,0,14318,23,13248,576,1,1,15,6,0,1,1,0,0,0.0,4.1,0,1,2024-11-17,0,1,Medium,44
CUST008005,40.0,Male,Gurugram,Haryana,Self-Employed,Current,347338,47228.0,465.0,2,3,Closed,691016,84,8226,14436,21,69007,3286,0,0,9,1,0,1,0,0,1,0.174,3.7,0,1,2024-12-11,0,1,High,20
CUST008006,18.0,Male,Vadodara,Gujarat,Salaried,Salary,516350,84810.0,432.0,1,3,None,0,0,0,63733,17,115205,6776,1,1,5,4,0,1,5,4,0,0.0,4.1,0,3,2024-11-26,0,1,High,35
CUST008007,39.0,Male,Bangalore,Karnataka,Professional,Current,251559,103504.0,518.0,7,1,Active,1268445,48,26425,41568,24,79378,3307,1,1,17,4,1,1,3,3,1,0.255,4.7,0,0,2024-09-10,0,0,High,112
CUST008008,28.0,Male,Mumbai,Maharashtra,Salaried,Current,58492,72637.0,557.0,1,3,Npa,1716689,180,9537,32643,14,41205,2943,1,1,4,7,0,1,0,0,1,0.131,3.7,0,3,2024-11-30,0,0,Medium,31
CUST008009,35.0,Male,Chennai,Tamil Nadu,Professional,Savings,102904,65739.0,528.0,1,3,Active,564018,180,3133,55093,12,87742,7311,1,1,2,1,1,1,4,2,3,0.048,2.5,4,6,2024-11-30,0,1,High,31
CUST008010,18.0,Male,Surat,Gujarat,Salaried,Current,316931,49085.0,541.0,2,4,None,0,0,0,32889,15,31219,2081,1,1,0,3,1,1,2,1,0,0.0,3.2,0,1,2024-11-16,0,0,Low,45
CUST008011,42.0,Male,New Delhi,Delhi,Salaried,Savings,230291,54763.0,587.0,5,4,Npa,832194,180,4623,24660,18,12543,696,1,1,9,2,0,1,4,4,1,0.084,3.7,0,0,2024-12-03,0,1,High,28
CUST008012,18.0,Female,Kota,Rajasthan,Salaried,Savings,250001,60223.0,517.0,3,2,Active,479104,12,39925,48958,23,50761,2207,0,1,9,8,0,1,5,4,2,0.663,4.0,2,2,2024-11-18,0,0,High,43
CUST008013,39.0,Female,Guntur,Andhra Pradesh,Salaried,Savings,952104,137227.0,575.0,3,3,Npa,2039489,24,84978,96598,18,182231,10123,1,1,9,7,1,1,1,1,2,0.619,2.5,1,1,2024-12-12,0,0,Medium,19
CUST008014,23.0,Female,Mangalore,Karnataka,Retired,Savings,121500,31026.0,609.0,2,3,Active,739128,48,15398,24070,19,37279,1962,1,1,8,2,1,1,0,0,1,0.496,3.6,1,1,2024-10-31,1,0,Medium,61
CUST008015,27.0,Female,Thrissur,Kerala,Salaried,Salary,326270,84847.0,590.0,1,2,None,0,0,0,46659,19,101261,5329,0,0,18,7,1,1,1,0,0,0.0,4.6,0,1,2024-12-17,0,0,Medium,14
CUST008016,51.0,Male,Nagpur,Maharashtra,Salaried,Current,134438,137366.0,617.0,2,5,Closed,929256,12,77438,58953,23,75311,3274,1,1,10,3,0,1,0,0,1,0.564,3.8,0,0,2024-12-31,0,0,Low,0
CUST008017,45.0,Male,Salem,Tamil Nadu,Retired,Savings,382388,59599.0,529.0,1,3,None,0,0,0,41022,24,22195,924,1,1,15,0,0,1,1,1,0,0.0,2.7,6,6,2024-12-31,0,0,Medium,0
CUST008018,51.0,Male,Guntur,Andhra Pradesh,Salaried,Salary,224740,58574.0,594.0,2,4,None,0,0,0,33089,22,47908,2177,1,1,16,2,1,1,4,2,0,0.0,4.5,0,2,2024-12-15,1,0,Medium,16
CUST008019,56.0,Female,Hubli,Karnataka,Self-Employed,Savings,777379,102866.0,602.0,3,3,None,0,0,0,47481,15,75900,5060,1,1,12,5,0,0,0,0,0,0.0,3.4,0,1,2024-11-09,0,0,Low,52
CUST008020,28.0,Male,Hubli,Karnataka,Salaried,Savings,126726,57878.0,552.0,2,1,Active,1101376,12,91781,38020,24,30160,1256,1,0,12,7,0,1,4,2,1,1.586,2.8,6,8,2024-12-18,1,1,High,13
CUST008021,55.0,Female,Bhagalpur,Bihar,Freelancer,Savings,85113,44304.0,593.0,7,3,Active,988147,120,8234,20797,21,48396,2304,1,1,10,5,1,1,2,2,1,0.186,3.3,0,0,2024-11-18,0,0,Medium,43
CUST008022,20.0,Male,Amritsar,Punjab,Self-Employed,Savings,47702,90995.0,563.0,2,1,None,0,0,0,38264,11,94500,8590,0,1,4,9,1,1,5,4,0,0.0,3.8,0,2,2024-12-29,0,0,High,2
CUST008023,46.0,Male,Guntur,Andhra Pradesh,Salaried,Salary,444244,78317.0,468.0,1,3,None,0,0,0,46624,16,55617,3476,1,0,4,9,0,1,3,4,0,0.0,2.4,0,0,2024-12-13,0,1,High,18
CUST008024,32.0,Male,Mangalore,Karnataka,Business Owner,Current,667113,146986.0,585.0,0,1,None,0,0,0,81322,21,139084,6623,0,0,4,2,1,1,7,4,0,0.0,3.0,0,2,2024-10-13,1,0,High,79
CUST008025,26.0,Male,Mangalore,Karnataka,Salaried,Current,134939,51435.0,461.0,2,1,Npa,381382,24,15890,37566,17,50643,2979,1,1,4,6,0,1,7,5,2,0.309,3.2,0,3,2024-12-30,0,0,High,1
CUST008026,45.0,Female,Bangalore,Karnataka,Salaried,Current,135166,45338.0,580.0,0,3,Active,853524,60,14225,26340,17,53631,3154,1,1,3,2,0,1,2,2,2,0.314,5.0,1,2,2024-12-22,0,0,Medium,9
CUST008027,49.0,Female,Hubli,Karnataka,Self-Employed,Savings,111208,40111.0,449.0,5,2,Active,630283,36,17507,22336,15,31660,2110,1,0,4,1,1,1,2,2,1,0.436,2.7,6,8,2024-12-02,0,0,Medium,29
CUST008028,48.0,Female,Bhagalpur,Bihar,Self-Employed,Current,234156,69359.0,555.0,22,1,Closed,229293,84,2729,48120,16,75840,4740,1,0,9,0,0,1,3,1,1,0.039,3.2,0,1,2024-08-12,0,0,Medium,141
CUST008029,40.0,Female,Bangalore,Karnataka,Business Owner,Current,369222,131907.0,585.0,0,4,None,0,0,0,106443,16,97119,6069,1,1,4,9,0,1,2,1,0,0.0,3.5,0,0,2024-12-29,0,0,Medium,2
CUST008030,39.0,Male,Kolkata,West Bengal,Salaried,Savings,289214,76669.0,484.0,5,3,Closed,920405,180,5113,37889,20,105667,5283,1,1,0,7,1,0,10,11,2,0.067,2.6,2,2,2024-12-16,0,1,High,15
CUST008031,44.0,Male,Nashik,Maharashtra,Professional,Savings,343657,50206.0,539.0,2,3,Closed,1029052,60,17150,16824,11,40780,3707,1,0,1,1,1,1,9,11,1,0.342,4.3,0,0,2024-12-09,0,0,High,22
CUST008032,41.0,Female,Varanasi,Uttar Pradesh,Salaried,Savings,256968,57339.0,591.0,0,2,Active,648401,84,7719,35175,14,79362,5668,1,0,19,7,1,1,5,4,2,0.135,5.0,0,1,2024-12-29,0,0,High,2
CUST008033,44.0,Male,Pune,Maharashtra,Business Owner,Savings,699923,110663.0,541.0,9,2,None,0,0,0,78190,13,142605,10969,0,1,18,5,1,0,2,1,0,0.0,5.0,0,3,2024-12-30,0,0,Medium,1
CUST008034,40.0,Male,Mumbai,Maharashtra,Salaried,Savings,257635,53749.0,559.0,0,1,None,0,0,0,20929,28,52133,1861,1,0,11,3,1,1,4,3,0,0.0,3.6,1,4,2024-12-15,0,1,High,16
CUST008035,48.0,Male,Bangalore,Karnataka,Self-Employed,Current,275456,106963.0,606.0,13,1,Closed,1721272,120,14343,58170,20,110818,5540,1,0,10,3,1,1,0,0,3,0.134,4.1,0,1,2024-12-06,1,0,Low,25
CUST008036,18.0,Female,Jalandhar,Punjab,Self-Employed,Savings,843211,108531.0,486.0,6,2,Active,2492193,48,51920,38354,27,96801,3585,0,1,15,6,0,1,2,1,2,0.478,4.4,0,3,2024-10-02,0,1,High,90
CUST008037,36.0,Male,Surat,Gujarat,Business Owner,Current,338585,180143.0,604.0,0,3,None,0,0,0,62124,26,136099,5234,1,1,2,5,1,1,0,0,0,0.0,4.0,0,3,2024-12-31,0,0,Low,0
CUST008038,21.0,Other,Udaipur,Rajasthan,Professional,Savings,712318,93439.0,533.0,2,3,None,0,0,0,49878,13,111320,8563,1,1,10,9,0,1,3,3,0,0.0,2.7,0,3,2024-12-17,0,0,Medium,14
CUST008039,41.0,Male,Salem,Tamil Nadu,Self-Employed,Savings,453181,60257.0,545.0,4,5,None,0,0,0,42573,15,18775,1251,1,1,6,4,0,1,2,2,0,0.0,4.1,0,0,2024-12-15,0,0,Medium,16
CUST008040,57.0,Male,Asansol,West Bengal,Retired,Current,91424,48559.0,458.0,6,3,None,0,0,0,20165,17,47202,2776,1,1,5,3,1,1,5,5,0,0.0,4.2,1,3,2024-12-01,0,1,High,30
CUST008041,32.0,Male,Kota,Rajasthan,Homemaker,Savings,67996,39639.0,443.0,17,4,Active,156573,48,3261,21680,14,37776,2698,1,1,8,1,0,1,1,0,1,0.082,4.0,2,3,2024-12-21,0,0,Medium,10
CUST008042,39.0,Male,Dwarka,Delhi,Homemaker,Nri,102148,37911.0,606.0,6,1,None,0,0,0,26196,20,44269,2213,1,1,5,4,0,1,1,1,0,0.0,3.1,0,2,2024-12-13,0,0,Low,18
CUST008043,47.0,Male,Jaipur,Rajasthan,Salaried,Savings,338086,66886.0,600.0,1,1,None,0,0,0,52260,26,19603,753,1,1,14,3,1,1,9,4,0,0.0,2.9,7,8,2024-10-31,0,0,Medium,61
CUST008044,18.0,Female,Karimnagar,Telangana,Salaried,Salary,208041,55886.0,537.0,3,1,None,0,0,0,40446,19,51456,2708,1,0,14,0,1,1,6,4,0,0.0,2.5,7,9,2024-12-02,0,1,High,29
CUST008045,31.0,Male,Gurugram,Haryana,Business Owner,Savings,1089460,158248.0,641.0,13,3,None,0,0,0,69837,11,47929,4357,1,1,5,8,1,1,0,0,0,0.0,3.8,0,3,2024-10-10,0,0,Low,82
CUST008046,42.0,Male,Jabalpur,Madhya Pradesh,Salaried,Savings,584294,74395.0,474.0,1,4,None,0,0,0,54569,16,49287,3080,1,1,0,5,0,1,0,0,0,0.0,3.8,0,2,2024-10-15,0,1,High,77
CUST008047,18.0,Male,Lucknow,Uttar Pradesh,Professional,Savings,293324,76689.0,520.0,8,1,None,0,0,0,33588,13,53609,4123,1,1,18,3,0,1,4,4,0,0.0,4.5,1,4,2024-12-25,0,0,High,6
CUST008048,26.0,Male,Nagpur,Maharashtra,Salaried,Savings,30950,50927.0,509.0,9,4,None,0,0,0,29554,28,37537,1340,1,1,12,5,1,1,1,1,0,0.0,4.1,2,5,2024-12-24,0,0,Medium,7
CUST008049,51.0,Female,Mangalore,Karnataka,Professional,Savings,2383839,304530.0,632.0,3,1,None,0,0,0,207929,16,204023,12751,1,1,5,0,0,1,0,0,0,0.0,3.7,1,1,2024-12-30,0,0,Low,1
CUST008050,50.0,Male,Mysore,Karnataka,Salaried,Savings,171364,46860.0,479.0,3,3,None,0,0,0,27188,17,39756,2338,0,1,15,4,1,0,8,5,0,0.0,5.0,0,2,2024-11-03,0,0,High,58
